CrimeDate	CrimeTime	CrimeCode	Location	Description	Weapon	Post	District	Neighborhood	"Location 1"	"Total Incidents"	latitude	longitude
2010/07/02	300	1F	"200 E BALTIMORE ST"	HOMICIDE	FIREARM	111	CENTRAL	Downtown	"(39.2896300000, -76.6118500000)"	1	39.2896300000	-76.6118500000
2010/07/01	48	1F	"700 W NORTH AV"	HOMICIDE	FIREARM	134	CENTRAL	"Reservoir Hill"	"(39.3107200000, -76.6289400000)"	1	39.3107200000	-76.6289400000
2010/06/29	2141	1F	"1500 CARSWELL ST"	HOMICIDE	FIREARM	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3232900000, -76.5964600000)"	1	39.3232900000	-76.5964600000
2010/06/28	1141	1O	"5200 ST CHARLES AV"	HOMICIDE	OTHER	634	NORTHWESTERN	Arlington	"(39.3446800000, -76.6830800000)"	1	39.3446800000	-76.6830800000
2010/06/28	2231	1F	"2000 N WOLFE ST"	HOMICIDE	FIREARM	312	EASTERN	"South Clifton Park"	"(39.3133000000, -76.5918300000)"	1	39.3133000000	-76.5918300000
2010/06/27	109	1F	"2600 W FAYETTE ST"	HOMICIDE	FIREARM	816	SOUTHWESTERN	"Shipley Hill"	"(39.2888000000, -76.6591200000)"	1	39.2888000000	-76.6591200000
2010/06/26	332	1F	"3300 NOBLE ST"	HOMICIDE	FIREARM	223	SOUTHEASTERN	"Patterson Park Neighborhood"	"(39.2930400000, -76.5704400000)"	1	39.2930400000	-76.5704400000
2010/06/24	2146	1F	"3100 WOODLAND AV"	HOMICIDE	FIREARM	615	NORTHWESTERN	"Central Park Heights"	"(39.3460900000, -76.6697800000)"	1	39.3460900000	-76.6697800000
2010/06/23	2358	1F	"500 MC MECHEN ST"	HOMICIDE	FIREARM	132	CENTRAL	Upton	"(39.3043500000, -76.6315700000)"	1	39.3043500000	-76.6315700000
2010/06/21	231	1F	"400 N EAST AV"	HOMICIDE	FIREARM	223	SOUTHEASTERN	"Ellwood Park/Monument"	"(39.2963000000, -76.5721100000)"	1	39.2963000000	-76.5721100000
2010/06/20	900	1F	"2500 WINCHESTER ST"	HOMICIDE	FIREARM	725	WESTERN	Bridgeview/Greenlawn	"(39.3014900000, -76.6586300000)"	1	39.3014900000	-76.6586300000
2010/06/19	2131	1F	"1900 N WASHINGTON ST"	HOMICIDE	FIREARM	331	EASTERN	"South Clifton Park"	"(39.3124700000, -76.5904700000)"	1	39.3124700000	-76.5904700000
2010/06/15	1429	1F	"700 N FULTON AV"	HOMICIDE	FIREARM	722	WESTERN	"Harlem Park"	"(39.2966200000, -76.6457700000)"	1	39.2966200000	-76.6457700000
2010/06/15	1502	1F	"2900 SPELMAN RD"	HOMICIDE	FIREARM	924	SOUTHERN	"Cherry Hill"	"(39.2449900000, -76.6273600000)"	1	39.2449900000	-76.6273600000
2010/06/13	128	1F	"0 W EAGER ST"	HOMICIDE	FIREARM	143	CENTRAL	"Mount Vernon"	"(39.3009700000, -76.6159900000)"	1	39.3009700000	-76.6159900000
2010/06/12	153	1F	"200 N ROSE ST"	HOMICIDE	FIREARM	221	SOUTHEASTERN	"McElderry Park"	"(39.2949400000, -76.5813100000)"	1	39.2949400000	-76.5813100000
2010/06/11	1645	1F	"1100 NEW HOPE CIR"	HOMICIDE	FIREARM	211	SOUTHEASTERN	"Pleasant View Gardens"	"(39.2935800000, -76.6024500000)"	1	39.2935800000	-76.6024500000
2010/06/07	2115	1O	"1200 N AUGUSTA AV"	HOMICIDE	OTHER	821	SOUTHWESTERN	"Edmondson Village"	"(39.3005900000, -76.6855100000)"	1	39.3005900000	-76.6855100000
2010/06/04	33	1K	"6000 MORAVIA PARK DR"	HOMICIDE	KNIFE	434	NORTHEASTERN	Frankford	"(39.3155800000, -76.5409000000)"	1	39.3155800000	-76.5409000000
2010/06/03	1600	1O	"1300 RICHARDSON ST"	HOMICIDE	OTHER	944	SOUTHERN	"Locust Point"	"(39.2703100000, -76.5905100000)"	1	39.2703100000	-76.5905100000
2010/06/01	43	1F	"500 N FULTON AV"	HOMICIDE	FIREARM	722	WESTERN	"Harlem Park"	"(39.2940200000, -76.6455600000)"	1	39.2940200000	-76.6455600000
2010/06/01	1314	1F	"1600 BRUCE CT"	HOMICIDE	FIREARM	732	WESTERN	Sandtown-Winchester	"(39.3072100000, -76.6455000000)"	1	39.3072100000	-76.6455000000
2010/05/31	1037	1F	"1400 GLENEAGLE RD"	HOMICIDE	FIREARM	423	NORTHEASTERN	Ramblewood	"(39.3629400000, -76.5883600000)"	1	39.3629400000	-76.5883600000
2010/05/31	1808	1K	"4800 TRUESDALE AV"	HOMICIDE	KNIFE	433	NORTHEASTERN	Frankford	"(39.3170000000, -76.5487500000)"	1	39.3170000000	-76.5487500000
2010/05/30	1104	1F	"2100 RAMSAY ST"	HOMICIDE	FIREARM	835	SOUTHWESTERN	"Carrollton Ridge"	"(39.2829400000, -76.6503000000)"	1	39.2829400000	-76.6503000000
2010/05/30	2307	1F	"0 S PULASKI ST"	HOMICIDE	FIREARM	836	SOUTHWESTERN	Boyd-Booth	"(39.2879400000, -76.6500200000)"	1	39.2879400000	-76.6500200000
2010/05/30	2307	1F	"0 S PULASKI ST"	HOMICIDE	FIREARM	836	SOUTHWESTERN	Boyd-Booth	"(39.2879400000, -76.6500200000)"	1	39.2879400000	-76.6500200000
2010/05/29	28	1F	"2600 E MONUMENT ST"	HOMICIDE	FIREARM	334	EASTERN	Madison-Eastend	"(39.2989300000, -76.5807800000)"	1	39.2989300000	-76.5807800000
2010/05/29	115	1F	"4100 PENNINGTON AV"	HOMICIDE	FIREARM	911	SOUTHERN	"Curtis Bay"	"(39.2282800000, -76.5887800000)"	1	39.2282800000	-76.5887800000
2010/05/29	117	1F	"400 N ROSE ST"	HOMICIDE	FIREARM	221	SOUTHEASTERN	"McElderry Park"	"(39.2957000000, -76.5814400000)"	1	39.2957000000	-76.5814400000
2010/05/24	43	1F	"900 N BELNORD AV"	HOMICIDE	FIREARM	334	EASTERN	Madison-Eastend	"(39.3014800000, -76.5789600000)"	1	39.3014800000	-76.5789600000
2010/05/20	1422	1F	"3000 W NORTH AV"	HOMICIDE	FIREARM	811	SOUTHWESTERN	Walbrook	"(39.3091200000, -76.6678100000)"	1	39.3091200000	-76.6678100000
2010/05/20	1930	1F	"4200 ELDERON AV"	HOMICIDE	FIREARM	626	NORTHWESTERN	"West Arlington"	"(39.3417900000, -76.6897100000)"	1	39.3417900000	-76.6897100000
2010/05/17	2125	1F	"200 S SPRING CT"	HOMICIDE	FIREARM	212	SOUTHEASTERN	"Perkins Homes"	"(39.2888000000, -76.5982200000)"	1	39.2888000000	-76.5982200000
2010/05/15	110	1K	"2800 HARFORD RD"	HOMICIDE	KNIFE	412	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3218200000, -76.5901700000)"	1	39.3218200000	-76.5901700000
2010/05/14	1300	1F	"3300 PATON AV"	HOMICIDE	FIREARM	633	NORTHWESTERN	Arlington	"(39.3489700000, -76.6773900000)"	1	39.3489700000	-76.6773900000
2010/05/12	324	1F	"4300 DAYTONA AV"	HOMICIDE	FIREARM	613	NORTHWESTERN	Towanda-Grantley	"(39.3377400000, -76.6711600000)"	1	39.3377400000	-76.6711600000
2010/05/08	2224	1F	"900 NORTH HILL RD"	HOMICIDE	FIREARM	414	NORTHEASTERN	"Ednor Gardens-Lakeside"	"(39.3379100000, -76.6025100000)"	1	39.3379100000	-76.6025100000
2010/05/08	2224	1F	"900 NORTH HILL RD"	HOMICIDE	FIREARM	414	NORTHEASTERN	"Ednor Gardens-Lakeside"	"(39.3379100000, -76.6025100000)"	1	39.3379100000	-76.6025100000
2010/05/08	1752	1F	"500 N COLLINGTON AV"	HOMICIDE	FIREARM	325	EASTERN	CARE	"(39.2973000000, -76.5866000000)"	1	39.2973000000	-76.5866000000
2010/05/06	1306	1O	"3200 THE ALAMEDA"	HOMICIDE	OTHER	411	NORTHEASTERN	"Coldstream Homestead Montebello"	"(39.3274900000, -76.5946600000)"	1	39.3274900000	-76.5946600000
2010/05/05	1524	1O	"1000 W LEXINGTON ST"	HOMICIDE	OTHER	714	WESTERN	Poppleton	"(39.2910100000, -76.6342400000)"	1	39.2910100000	-76.6342400000
2010/05/05	2356	1O	"3700 S HANOVER ST"	HOMICIDE	OTHER	912	SOUTHERN	Brooklyn	"(39.2365900000, -76.6104700000)"	1	39.2365900000	-76.6104700000
2010/05/04	2316	1F	"2100 FREDERICK AV"	HOMICIDE	FIREARM	836	SOUTHWESTERN	Boyd-Booth	"(39.2857800000, -76.6499900000)"	1	39.2857800000	-76.6499900000
2010/05/03	30	1F	"1500 W FAYETTE ST"	HOMICIDE	FIREARM	712	WESTERN	"Franklin Square"	"(39.2896900000, -76.6412500000)"	1	39.2896900000	-76.6412500000
2010/04/29	2307	1F	"800 W LEXINGTON ST"	HOMICIDE	FIREARM	714	WESTERN	Poppleton	"(39.2911200000, -76.6307200000)"	1	39.2911200000	-76.6307200000
2010/04/27	1900	1F	"500 CHATEAU AV"	HOMICIDE	FIREARM	524	NORTHERN	Winston-Govans	"(39.3508300000, -76.6089900000)"	1	39.3508300000	-76.6089900000
2010/04/26	14	1F	"1200 BAYARD ST"	HOMICIDE	FIREARM	921	SOUTHERN	"Washington Village/Pigtown"	"(39.2793100000, -76.6364300000)"	1	39.2793100000	-76.6364300000
2010/04/26	220	1F	"4800 LIBERTY HEIGHTS AV"	HOMICIDE	FIREARM	626	NORTHWESTERN	"Howard Park"	"(39.3319400000, -76.6972900000)"	1	39.3319400000	-76.6972900000
2010/04/20	2254	1F	"1800 N FULTON AV"	HOMICIDE	FIREARM	732	WESTERN	Sandtown-Winchester	"(39.3089400000, -76.6464800000)"	1	39.3089400000	-76.6464800000
2010/04/18	1111	1F	"3700 LEWISTON AV"	HOMICIDE	FIREARM	634	NORTHWESTERN	Arlington	"(39.3492000000, -76.6840800000)"	1	39.3492000000	-76.6840800000
2010/04/17	1649	1O	"2000 E HOFFMAN ST"	HOMICIDE	OTHER	332	EASTERN	"Broadway East"	"(39.3065900000, -76.5897200000)"	1	39.3065900000	-76.5897200000
2010/04/16	2225	1F	"4100 KENSHAW AV"	HOMICIDE	FIREARM	631	NORTHWESTERN	"Reisterstown Station"	"(39.3547600000, -76.7008600000)"	1	39.3547600000	-76.7008600000
2010/04/16	2309	1F	"1200 E NORTH AV"	HOMICIDE	FIREARM	312	EASTERN	"East Baltimore Midway"	"(39.3118500000, -76.6015700000)"	1	39.3118500000	-76.6015700000
2010/04/16	2329	1F	"1100 N MILTON AV"	HOMICIDE	FIREARM	333	EASTERN	"Biddle Street"	"(39.3041300000, -76.5825900000)"	1	39.3041300000	-76.5825900000
2010/04/11	850	1F	"5300 DENMORE AV"	HOMICIDE	FIREARM	633	NORTHWESTERN	Arlington	"(39.3493000000, -76.6802500000)"	1	39.3493000000	-76.6802500000
2010/04/11	2226	1F	"1100 E NORTH AV"	HOMICIDE	FIREARM	311	EASTERN	"East Baltimore Midway"	"(39.3117700000, -76.6033300000)"	1	39.3117700000	-76.6033300000
2010/04/10	1406	1F	"500 E 33RD ST"	HOMICIDE	FIREARM	525	NORTHERN	"Better Waverly"	"(39.3282900000, -76.6092800000)"	1	39.3282900000	-76.6092800000
2010/04/08	30	1F	"2900 GREENMOUNT AV"	HOMICIDE	FIREARM	515	NORTHERN	"Better Waverly"	"(39.3238800000, -76.6093900000)"	1	39.3238800000	-76.6093900000
2010/04/07	2330	1F	"500 GLENWOOD AV"	HOMICIDE	FIREARM	524	NORTHERN	Woodbourne-McCabe	"(39.3540400000, -76.6096100000)"	1	39.3540400000	-76.6096100000
2010/04/06	2332	1F	"2200 FLEETWOOD AV"	HOMICIDE	FIREARM	424	NORTHEASTERN	"Hamilton Hills"	"(39.3671100000, -76.5713300000)"	1	39.3671100000	-76.5713300000
2010/03/29	1325	1F	"1900 EAGLE DR"	HOMICIDE	FIREARM	821	SOUTHWESTERN	Franklintown	"(39.3050400000, -76.7003400000)"	1	39.3050400000	-76.7003400000
2010/03/28	2336	1F	"0 N CALVERTON RD"	HOMICIDE	FIREARM	721	WESTERN	"Penrose/Fayette Street Outreach"	"(39.2878900000, -76.6537900000)"	1	39.2878900000	-76.6537900000
2010/03/27	1635	1F	"2600 E OLIVER ST"	HOMICIDE	FIREARM	333	EASTERN	Berea	"(39.3079900000, -76.5809000000)"	1	39.3079900000	-76.5809000000
2010/03/23	2314	1F	"2200 ROSELAWN AV"	HOMICIDE	FIREARM	424	NORTHEASTERN	"Hamilton Hills"	"(39.3585400000, -76.5712500000)"	1	39.3585400000	-76.5712500000
2010/03/22	2100	1F	"2600 GROGAN AV"	HOMICIDE	FIREARM	333	EASTERN	Berea	"(39.3064600000, -76.5808800000)"	1	39.3064600000	-76.5808800000
2010/03/21	551	1F	"1900 BOONE ST"	HOMICIDE	FIREARM	311	EASTERN	"East Baltimore Midway"	"(39.3119500000, -76.6083600000)"	1	39.3119500000	-76.6083600000
2010/03/21	1639	1F	"3400 PARK HEIGHTS AV"	HOMICIDE	FIREARM	611	NORTHWESTERN	"Park Circle"	"(39.3259600000, -76.6577500000)"	1	39.3259600000	-76.6577500000
2010/03/18	2326	1F	"3200 BELAIR RD"	HOMICIDE	FIREARM	415	NORTHEASTERN	Belair-Edison	"(39.3212300000, -76.5740600000)"	1	39.3212300000	-76.5740600000
2010/03/15	1800	1O	"2300 WHITTIER AV"	HOMICIDE	OTHER	736	WESTERN	Parkview/Woodbrook	"(39.3166600000, -76.6474500000)"	1	39.3166600000	-76.6474500000
2010/03/15	1844	1F	"200 W 25TH ST"	HOMICIDE	FIREARM	511	NORTHERN	Remington	"(39.3177700000, -76.6198300000)"	1	39.3177700000	-76.6198300000
2010/03/15	2357	1F	"6500 FRANKFORD AV"	HOMICIDE	FIREARM	432	NORTHEASTERN	"Pulaski Industrial Area"	"(39.3138500000, -76.5406500000)"	1	39.3138500000	-76.5406500000
2010/03/12	1620	1F	"2600 N CALVERT ST"	HOMICIDE	FIREARM	513	NORTHERN	"Charles Village"	"(39.3196700000, -76.6143700000)"	1	39.3196700000	-76.6143700000
2010/03/05	1934	1F	"2100 W FAYETTE ST"	HOMICIDE	FIREARM	721	WESTERN	"Penrose/Fayette Street Outreach"	"(39.2893900000, -76.6503600000)"	1	39.2893900000	-76.6503600000
2010/03/04	2343	1F	"4300 BELAIR RD"	HOMICIDE	FIREARM	422	NORTHEASTERN	Belair-Parkside	"(39.3283000000, -76.5653200000)"	1	39.3283000000	-76.5653200000
2010/03/03	801	1F	"1400 N CAROLINE ST"	HOMICIDE	FIREARM	322	EASTERN	Oliver	"(39.3064200000, -76.5981500000)"	1	39.3064200000	-76.5981500000
2010/03/03	950	1O	"200 S ARLINGTON AV"	HOMICIDE	OTHER	931	SOUTHERN	"Washington Village/Pigtown"	"(39.2835100000, -76.6337600000)"	1	39.2835100000	-76.6337600000
2010/02/25	2349	1F	"1500 N FULTON AV"	HOMICIDE	FIREARM	724	WESTERN	Sandtown-Winchester	"(39.3054900000, -76.6462800000)"	1	39.3054900000	-76.6462800000
2010/02/23	1125	1K	"1400 N DUKELAND ST"	HOMICIDE	KNIFE	814	SOUTHWESTERN	"Northwest Community Action"	"(39.3036300000, -76.6637200000)"	1	39.3036300000	-76.6637200000
2010/02/21	2211	1F	"3500 CLIFTMONT AV"	HOMICIDE	FIREARM	415	NORTHEASTERN	Belair-Edison	"(39.3193500000, -76.5656100000)"	1	39.3193500000	-76.5656100000
2010/02/20	200	1F	"0 LIGHT ST"	HOMICIDE	FIREARM	112	CENTRAL	Downtown	"(39.2895400000, -76.6137700000)"	1	39.2895400000	-76.6137700000
2010/02/17	315	1K	"700 N LAKEWOOD AV"	HOMICIDE	KNIFE	334	EASTERN	Madison-Eastend	"(39.2994100000, -76.5795400000)"	1	39.2994100000	-76.5795400000
2010/02/17	1230	1F	"2200 PRESBURY ST"	HOMICIDE	FIREARM	735	WESTERN	"Coppin Heights/Ash-Co-East"	"(39.3077000000, -76.6531500000)"	1	39.3077000000	-76.6531500000
2010/02/16	115	1F	"3200 WOODLAND AV"	HOMICIDE	FIREARM	614	NORTHWESTERN	"Central Park Heights"	"(39.3451500000, -76.6714600000)"	1	39.3451500000	-76.6714600000
2010/02/07	1308	1F	"1200 N BENTALOU ST"	HOMICIDE	FIREARM	725	WESTERN	Bridgeview/Greenlawn	"(39.3023200000, -76.6537000000)"	1	39.3023200000	-76.6537000000
2010/02/06	1845	1K	"4000 MASSACHUSETTS AV"	HOMICIDE	KNIFE	824	SOUTHWESTERN	Irvington	"(39.2835100000, -76.6825300000)"	1	39.2835100000	-76.6825300000
2010/02/05	30	1F	"2400 LOYOLA SOUTHWAY"	HOMICIDE	FIREARM	531	NORTHERN	Greenspring	"(39.3386500000, -76.6579800000)"	1	39.3386500000	-76.6579800000
2010/02/03	853	1F	"2100 EDMONDSON AV"	HOMICIDE	FIREARM	723	WESTERN	Midtown-Edmondson	"(39.2950000000, -76.6508300000)"	1	39.2950000000	-76.6508300000
2010/02/01	810	1F	"2200 N MONROE ST"	HOMICIDE	FIREARM	736	WESTERN	Mondawmin	"(39.3131800000, -76.6484000000)"	1	39.3131800000	-76.6484000000
2010/01/28	1716	1K	"800 W FAYETTE ST"	HOMICIDE	KNIFE	712	WESTERN	Poppleton	"(39.2900800000, -76.6295600000)"	1	39.2900800000	-76.6295600000
2010/01/25	2130	1F	"1900 AISQUITH ST"	HOMICIDE	FIREARM	311	EASTERN	"East Baltimore Midway"	"(39.3122700000, -76.6026800000)"	1	39.3122700000	-76.6026800000
2010/01/23	410	1K	"6900 MC CLEAN BLVD"	HOMICIDE	KNIFE	424	NORTHEASTERN	"Hamilton Hills"	"(39.3706300000, -76.5671000000)"	1	39.3706300000	-76.5671000000
2010/01/19	1445	1F	"1700 N CAROLINE ST"	HOMICIDE	FIREARM	321	EASTERN	Oliver	"(39.3096100000, -76.5983500000)"	1	39.3096100000	-76.5983500000
2010/01/18	1435	1F	"600 W HOFFMAN ST"	HOMICIDE	FIREARM	124	CENTRAL	Upton	"(39.2985800000, -76.6287600000)"	1	39.2985800000	-76.6287600000
2010/01/18	2130	1K	"400 W FRANKLIN ST"	HOMICIDE	KNIFE	123	CENTRAL	"Seton Hill"	"(39.2949100000, -76.6213700000)"	1	39.2949100000	-76.6213700000
2010/01/16	530	1F	"2300 W NORTH AV"	HOMICIDE	FIREARM	735	WESTERN	Mondawmin	"(39.3096200000, -76.6542200000)"	1	39.3096200000	-76.6542200000
2010/01/10	2205	1F	"900 N GLOVER ST"	HOMICIDE	FIREARM	334	EASTERN	Madison-Eastend	"(39.3014200000, -76.5803800000)"	1	39.3014200000	-76.5803800000
2010/01/10	2220	1F	"3900 EIERMAN AV"	HOMICIDE	FIREARM	422	NORTHEASTERN	Arcadia	"(39.3303300000, -76.5664000000)"	1	39.3303300000	-76.5664000000
2010/01/07	1721	1O	"1300 N MILTON AV"	HOMICIDE	OTHER	333	EASTERN	"Broadway East"	"(39.3062600000, -76.5827900000)"	1	39.3062600000	-76.5827900000
2010/01/06	2333	1F	"100 N FRANKLINTOWN RD"	HOMICIDE	FIREARM	816	SOUTHWESTERN	"Shipley Hill"	"(39.2888100000, -76.6596900000)"	1	39.2888100000	-76.6596900000
2010/01/03	1506	1F	"2300 OCALA AV"	HOMICIDE	FIREARM	611	NORTHWESTERN	"Liberty Square"	"(39.3205700000, -76.6551600000)"	1	39.3205700000	-76.6551600000
